tier,reachability_representative,metro,title,best_email,all_emails,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,pocs,primary_contact,primary_contact_channel
D,Samuel L. Hagan,new york,"Hagan, Coury & Associates",,,+1 718-777-5985,http://www.nyclitigationlawyers.com,"908 4th Ave, Brooklyn, NY 11232, United States","https://www.google.com/maps/place/Hagan,+Coury+%26+Associates/data=!4m7!3m6!1s0x89c25ac11b091f03:0xe585fb4df8722b50!8m2!3d40.6559035!4d-74.0032108!16s%2Fg%2F1tltn8ys!19sChIJAx8JG8FawokRUCty-E37heU",,,,,,,Samuel L. Hagan,Managing Partner,,Samuel L. Hagan;William J. Coury,Samuel L. Hagan,
D,Jessica Rose,new york,Brooklyn Legal Services Corporation A,,,+1 718-487-2300,http://www.bka.org,"260 Broadway #2, Brooklyn, NY 11211, United States",https://www.google.com/maps/place/Brooklyn+Legal+Services+Corporation+A/data=!4m7!3m6!1s0x89c25bde20b482a5:0x36fd0598b23b568d!8m2!3d40.7088146!4d-73.9595084!16s%2Fg%2F1tks76z3!19sChIJpYK0IN5bwokRjVY7spgF_TY,,,,,,,Jessica Rose,Executive Director,,Jessica Rose;Ndukwe Agwu;Jennifer Flores,Jessica Rose,
D,,new york,Law Office of Andrew Fistel,,,+1 718-793-6400,,"118-35 Queens Blvd #1205, Forest Hills, NY 11375, United States",https://www.google.com/maps/place/Law+Office+of+Andrew+Fistel/data=!4m7!3m6!1s0x89c26160cc988023:0xa285db0ee706b311!8m2!3d40.714841!4d-73.8310802!16s%2Fg%2F11shwxg932!19sChIJI4CYzGBhwokREbMG5w7bhaI,,,,,,,,,,,,
D,Thomas A. Ricotta,new york,"Ricotta & Marks, P.C.",,,+1 917-540-8565,https://www.queensemploymentattorney.com,"30-30 Northern Blvd Ste 401, Long Island City, NY 11101, United States","https://www.google.com/maps/place/Ricotta+%26+Marks,+P.C./data=!4m7!3m6!1s0x89c25faf802b0f99:0x9aab9da4160d2d27!8m2!3d40.7512153!4d-73.9336657!16s%2Fg%2F1thk9ny4!19sChIJmQ8rgK9fwokRJy0NFqSdq5o",https://www.facebook.com/RicottaMarks/,,https://www.linkedin.com/company/ricotta-marks-p-c/,,,,Thomas A. Ricotta,Founding Partner,,Thomas A. Ricotta;Matthew I. Marks,Thomas A. Ricotta,https://twitter.com/ricottamarks
D,Dmitry Levitsky,new york,LEVITSKY LAW FIRM,,,+1 347-462-1660,http://www.levitskylawfirm.com,"3163 Coney Island Ave 2nd Floor, Brooklyn, NY 11235, United States",https://www.google.com/maps/place/LEVITSKY+LAW+FIRM/data=!4m7!3m6!1s0x89c245a7d604426f:0x471700ce59a40868!8m2!3d40.5789116!4d-73.959488!16s%2Fg%2F11b69zv9k6!19sChIJb0IE1qdFwokRaAikWc4AF0c,,,,,,,Dmitry Levitsky,Founder / Managing Attorney,,Dmitry Levitsky;Yuriy Yaroslavskiy;Dean G. Delianites,Dmitry Levitsky,https://www.facebook.com/Levitsky-Law-Firm-787825134640969/
D,Olga J. Rodriguez,new york,"Olga J. Rodriguez, Attorney at Law",,,+1 718-793-5385,https://www.olgajrodriguezpc.com,"118-21 Queens Blvd Ste 619, Forest Hills, NY 11375, United States","https://www.google.com/maps/place/Olga+J.+Rodriguez,+Attorney+at+Law/data=!4m7!3m6!1s0x89c260983f063561:0x1a44a9c7529b19a7!8m2!3d40.7151047!4d-73.8314967!16s%2Fg%2F11cspxkn2q!19sChIJYTUGP5hgwokRpxmbUsepRBo",,,,,,,Olga J. Rodriguez,Founding Attorney,,Olga J. Rodriguez,Olga J. Rodriguez,
D,Phil Napolitano,new york,Napolitano Law PLLC,,,+1 718-414-6175,https://www.philnaplaw.com?npcmp=dir%3Alocal%3A2457935%3A10462,"788 Morris Park Ave, Bronx, NY 10462, United States",https://www.google.com/maps/place/Napolitano+Law+PLLC/data=!4m7!3m6!1s0x89c2f4bd233ea9ef:0x2500126564f90cfe!8m2!3d40.8457378!4d-73.8627439!16s%2Fg%2F12hkv5kb2!19sChIJ76k-I730wokR_gz5ZGUSACU,,,,,,,Phil Napolitano,Owner / Founding Attorney,,Phil Napolitano,Phil Napolitano,
D,Mark S. Cossuto,new york,Brooklyn DWI Lawyer Mark Cossuto,,,+1 718-852-8047,https://brooklyndwi.com,"26 Court St Suite 314, Brooklyn, NY 11242, United States",https://www.google.com/maps/place/Brooklyn+DWI+Lawyer+Mark+Cossuto/data=!4m7!3m6!1s0x89c25a49249a280b:0xb1323cd2606a83f7!8m2!3d40.6933297!4d-73.9909485!16s%2Fg%2F1thxrkd7!19sChIJCyiaJElawokR94NqYNI8MrE,,,,,,,Mark S. Cossuto,Principal Attorney / Founder,,Mark S. Cossuto;DWI Defense,Mark S. Cossuto,https://brooklyndwi.com/
D,David Brodman,new york,Law Offices of David Brodman,,,+1 718-239-7110,https://www.getridofcreditors.com,"633 Lydig Ave, Bronx, NY 10462, United States",https://www.google.com/maps/place/Law+Offices+of+David+Brodman/data=!4m7!3m6!1s0x89c2f49f002f10f1:0xea18e853fc50afaa!8m2!3d40.8545616!4d-73.8683172!16s%2Fg%2F1tj2jt_f!19sChIJ8RAvAJ_0wokRqq9Q_FPoGOo,,,,,,,David Brodman,Founding Attorney / Owner,,David Brodman,David Brodman,https://www.facebook.com/p/Law-Offices-of-David-Brodman-100070152463264/
D,Ramonita Cordero,new york,The Law Office of Ramonita Cordero,,,+1 646-440-4943,https://www.corderofamilylaw.com,"171 E 163rd St, Bronx, NY 10451, United States",https://www.google.com/maps/place/The+Law+Office+of+Ramonita+Cordero/data=!4m7!3m6!1s0x89c259a8b9c77997:0x80cc705ebc09e9e0!8m2!3d40.8283657!4d-73.9208558!16s%2Fg%2F11ckw6b334!19sChIJl3nHuahZwokR4OkJvF5wzIA,,,,,,,Ramonita Cordero,Owner / Founding Attorney,,Ramonita Cordero,Ramonita Cordero,
D,Joseph Wohlgemuth,new york,NYC Car & Truck Accident Injury Lawyer - Law Office of Joseph Wohlgemuth,,,+1 718-474-9100,https://accidentlawny.com,"1377 E 4th St 4th Floor, Brooklyn, NY 11230, United States",https://www.google.com/maps/place/NYC+Car+%26+Truck+Accident+Injury+Lawyer+-+Law+Office+of+Joseph+Wohlgemuth/data=!4m7!3m6!1s0x89c245b0cd3971af:0x599a699ac70e8593!8m2!3d40.6171284!4d-73.9712258!16s%2Fg%2F11j1z5jfs0!19sChIJr3E5zbBFwokRk4UOx5ppmlk,,,,,,,Joseph Wohlgemuth,Founding Member / Attorney,,Joseph Wohlgemuth,Joseph Wohlgemuth,
D,Alan Fuchsberg,new york,Jacob D. Fuchsberg Law Firm,,,+1 212-869-3500,https://www.fuchsberg.com,"3 Park Ave 37th Floor, New York, NY 10016, United States",https://www.google.com/maps/place/Jacob+D.+Fuchsberg+Law+Firm/data=!4m7!3m6!1s0x89c25900307de965:0x50c7e7061a0d5df3!8m2!3d40.7465167!4d-73.9812217!16s%2Fg%2F1thmlxlc!19sChIJZel9MABZwokR810NGgbnx1A,https://www.facebook.com/fuchsberglaw/,https://www.instagram.com/fuchsberglawfirm/,https://www.linkedin.com/company/jacob-fuchsberg-law-firm/,https://www.yelp.com/biz/jacob-fuchsberg-law-firm-new-york,,,Alan Fuchsberg,Managing Partner,,Alan Fuchsberg;Bradley Zimmerman;Eli Fuchsberg,Alan Fuchsberg,https://www.linkedin.com/company/jacob-fuchsberg-law-firm/
D,Elias Malikouzakis,new york,Malikouzakis Law,,,+1 718-606-0170,http://malikouzakislaw.com,"23-90 24th St, Astoria, NY 11105, United States",https://www.google.com/maps/place/Malikouzakis+Law/data=!4m7!3m6!1s0x89c25f44b52ee86b:0x3eb3fee9a7149c4e!8m2!3d40.7756963!4d-73.9196598!16s%2Fg%2F11c31734cd!19sChIJa-gutURfwokRTpwUp-n-sz4,,,,,,,Elias Malikouzakis,Principal / Attorney,,Elias Malikouzakis,Elias Malikouzakis,
D,"Julius Rivera Jr., Esq.",new york,Julius Rivera Law Office,,,+1 718-828-2318,http://juliusriveralaw.info,"957 Morris Park Ave, Bronx, NY 10462, United States",https://www.google.com/maps/place/Julius+Rivera+Law+Office/data=!4m7!3m6!1s0x89c2f592ba0354cd:0x9ab44f9cc9fb2f3e!8m2!3d40.8477629!4d-73.8577008!16s%2Fg%2F11gxf_x_jv!19sChIJzVQDupL1wokRPi_7yZxPtJo,,,,,,,"Julius Rivera Jr., Esq.",Owner / Founding Attorney,,"Julius Rivera Jr., Esq.","Julius Rivera Jr., Esq.",
D,Steven Gildin,new york,The Law Offices of Gildin & Chapman,,,+1 347-952-7179,https://nys-lawyer.com,"61-43 186th St, Fresh Meadows, NY 11365, United States",https://www.google.com/maps/place/The+Law+Offices+of+Gildin+%26+Chapman/data=!4m7!3m6!1s0x89c261b1988d33c5:0x9d1827bb874a0475!8m2!3d40.739075!4d-73.787622!16s%2Fg%2F1vtzj3r4!19sChIJxTONmLFhwokRdQRKh7snGJ0,,,,,,,Steven Gildin,Name Partner / Attorney,,Steven Gildin;Brent Chapman,Steven Gildin,
D,Curt Arnel,new york,Arnel Law Firm,,,+1 718-550-3024,https://www.nycdivorceatty.com,"81 Court St 5th Floor, Brooklyn, NY 11201, United States",https://www.google.com/maps/place/Arnel+Law+Firm/data=!4m7!3m6!1s0x89c25a49110acb89:0xd71d4e3822c4e3b7!8m2!3d40.6914205!4d-73.9913217!16s%2Fg%2F1tj1s_tl!19sChIJicsKEUlawokRt-PEIjhOHdc,https://www.facebook.com/ArnelLawFirm,,https://www.linkedin.com/company/curt-arnel-&-associates,https://www.yelp.com/biz/arnel-law-firm-brooklyn?osq=Cpa,,,Curt Arnel,Founding Partner,,Curt Arnel;Lauren Arnel;Rated Divorce,Curt Arnel,https://www.linkedin.com/company/curt-arnel-&-associates
D,Charles C. DeStefano,new york,The Law Office of Charles C. DeStefano,,,+1 718-390-0580,http://www.charlesdestefanolaw.com,"1082 Victory Blvd, Staten Island, NY 10301, United States",https://www.google.com/maps/place/The+Law+Office+of+Charles+C.+DeStefano/data=!4m7!3m6!1s0x89c24e60aeefefeb:0x6cd5e200409f818c!8m2!3d40.6180081!4d-74.1010059!16s%2Fg%2F1td666x6!19sChIJ6-_vrmBOwokRjIGfQADi1Ww,,,,,,,Charles C. DeStefano,Founder / Principal Attorney,,Charles C. DeStefano;Lisa Kraut,Charles C. DeStefano,
D,Daniel J. Savino Jr.,new york,Savino & Smollar,,,+1 718-448-8121,https://www.savinosmollar.com,"1110 South Ave #100, Staten Island, NY 10314, United States",https://www.google.com/maps/place/Savino+%26+Smollar/data=!4m7!3m6!1s0x89c24fa4b0978195:0xd5dc60818f769f7e!8m2!3d40.6140144!4d-74.1769556!16s%2Fg%2F11j5cbx967!19sChIJlYGXsKRPwokRfp92j4Fg3NU,,,,,,,Daniel J. Savino Jr.,Managing Partner,,Daniel J. Savino Jr.;Jason Smollar,Daniel J. Savino Jr.,
D,Paul M. Hollender,new york,"Corash & Hollender, P.C.",,,+1 718-442-4424,https://www.silawfirm.com,"1200 South Ave Ste 201, Staten Island, NY 10314, United States","https://www.google.com/maps/place/Corash+%26+Hollender,+P.C./data=!4m7!3m6!1s0x89c24cf3e10214a5:0xdba0d38af8559ca!8m2!3d40.6101423!4d-74.1790161!16s%2Fg%2F1w8wbygj!19sChIJpRQC4fNMwokRylmFrzgNug0",,,,,,,Paul M. Hollender,Partner (Name Partner),,Paul M. Hollender;Richard Corash,Paul M. Hollender,
D,,new york,"Jacobs Law, P.C.",,,+1 929-394-0391,,"80-15 188th St Ste 201, Jamaica, NY 11423, United States","https://www.google.com/maps/place/Jacobs+Law,+P.C./data=!4m7!3m6!1s0x89c26108494dcd81:0x54e5aaa2cdd18f57!8m2!3d40.7288607!4d-73.7806273!16s%2Fg%2F11tfgf2ww4!19sChIJgc1NSQhhwokRV4_RzaKq5VQ",,,,,,,,,,,,
D,Val Kleyman,new york,Kleyman Law Firm,,,+1 212-401-1977,http://nyc-divorcelawyer.com,"445 Park Ave Fl. 9, New York, NY 10022, United States",https://www.google.com/maps/place/Kleyman+Law+Firm/data=!4m7!3m6!1s0x89c2591f66da4fe1:0xe512695a07f7a96d!8m2!3d40.7611216!4d-73.9706451!16s%2Fg%2F11n16pnn6l!19sChIJ4U_aZh9ZwokRban3B1ppEuU,,,,,,,Val Kleyman,Founder / Owner,,Val Kleyman,Val Kleyman,
D,,new york,Watson Kevin,,,+1 718-794-5907,,"2116 Williamsbridge Rd, Bronx, NY 10461, United States",https://www.google.com/maps/place/Watson+Kevin/data=!4m7!3m6!1s0x89c2f3587193ae95:0xb86083eebfd8874c!8m2!3d40.8559576!4d-73.8554131!16s%2Fg%2F1tql5q8l!19sChIJla6TcVjzwokRTIfYv-6DYLg,,,,,,,,,,,,
D,,new york,Mahandra Persaud PC,,,+1 718-231-6737,,"4200 White Plains Rd, Bronx, NY 10466, United States",https://www.google.com/maps/place/Mahandra+Persaud+PC/data=!4m7!3m6!1s0x89c2f3270c7676e7:0x32ac971b01410f01!8m2!3d40.893541!4d-73.856984!16s%2Fg%2F1v9gwddx!19sChIJ53Z2DCfzwokRAQ9BARuXrDI,,,,,,,,,,,,
D,Adam Kalish,new york,The Law Firm of Adam Kalish,,,+1 646-568-9313,http://www.kalishlawnyc.com,"182A 26th St, Brooklyn, NY 11232, United States",https://www.google.com/maps/place/The+Law+Firm+of+Adam+Kalish/data=!4m7!3m6!1s0x89c25cc309429c8d:0xdd60593c4a59b08!8m2!3d40.6600804!4d-73.9990564!16s%2Fg%2F1hc13y3r4!19sChIJjZxCCcNcwokRCJulxJMF1g0,,,,,,,Adam Kalish,Founder / Owner,,Adam Kalish,Adam Kalish,https://www.facebook.com/TheLawFirmOfAdamKalish/
D,,new york,Howard M File Law Office: File Howard M,,,+1 718-494-8800,,"260 Christopher Ln, Staten Island, NY 10314, United States",https://www.google.com/maps/place/Howard+M+File+Law+Office:+File+Howard+M/data=!4m7!3m6!1s0x89c24c4fa72a17c3:0xd8065d1e0ff0c5d7!8m2!3d40.6128165!4d-74.1570291!16s%2Fg%2F1tggbwt0!19sChIJwxcqp09MwokR18XwDx5dBtg,,,,,,,,,,,,
D,Thomas M. Denaro,new york,"Thomas M. Denaro, Esquire",,,+1 718-863-6000,http://www.thomasdenarobankruptcylaw.com,"1726 Edison Ave, Bronx, NY 10461, United States","https://www.google.com/maps/place/Thomas+M.+Denaro,+Esquire/data=!4m7!3m6!1s0x89c28b50c355c479:0x925370924d2d0fa9!8m2!3d40.846168!4d-73.83233!16s%2Fg%2F1tjjq938!19sChIJecRVw1CLwokRqQ8tTZJwU5I",,,,,,,Thomas M. Denaro,Owner / Solo Bankruptcy Attorney,,Thomas M. Denaro,Thomas M. Denaro,
D,Nadezhda (Nadia) Ursulova,new york,"Ursulova Law Offices, P.C.",,,+1 718-336-7000,http://www.ursulovalaw.com,"2801 Emmons Ave Ste 112, Brooklyn, NY 11235, United States","https://www.google.com/maps/place/Ursulova+Law+Offices,+P.C./data=!4m7!3m6!1s0x89c24469f9a21661:0xd85590b789b22cc!8m2!3d40.5842753!4d-73.9403845!16s%2Fg%2F1txnqc6k!19sChIJYRai-WlEwokRzCKbeAtZhQ0",,,,,,,Nadezhda (Nadia) Ursulova,Founding Member / Principal Attorney,,Nadezhda (Nadia) Ursulova,Nadezhda (Nadia) Ursulova,
D,Frank V. Savona,new york,The Law Office of Frank V. Savona Esq,,,+1 718-966-2700,https://www.savonalaw.com,"1110 South Ave #100, Staten Island, NY 10314, United States",https://www.google.com/maps/place/The+Law+Office+of+Frank+V.+Savona+Esq/data=!4m7!3m6!1s0x89c24bace69611b5:0x30e503c27001c50a!8m2!3d40.6140144!4d-74.1769556!16s%2Fg%2F1tmqh347!19sChIJtRGW5qxLwokRCsUBcMID5TA,,,,,,,Frank V. Savona,Owner / Attorney,,Frank V. Savona,Frank V. Savona,
D,Patrick V. Parrotta,new york,Law Office of Patrick V. Parrotta,,,+1 718-556-9800,https://patrickparrottalaw.com,"1492 Victory Blvd 3rd Floor, Staten Island, NY 10301, United States",https://www.google.com/maps/place/Law+Office+of+Patrick+V.+Parrotta/data=!4m7!3m6!1s0x89c24f3c63e34243:0x2babf99e1ad8800b!8m2!3d40.6136308!4d-74.1129618!16s%2Fg%2F11n_wlg1c5!19sChIJQ0LjYzxPwokRC4DYGp75qys,,,,,,,Patrick V. Parrotta,Founding Partner / Criminal Defense Attorney,,Patrick V. Parrotta,Patrick V. Parrotta,
D,,new york,"Law Office of Svetlana Kaplun, P.C.",,,+1 718-444-1115,,"2020 Jerome Ave # 1b, Brooklyn, NY 11235, United States","https://www.google.com/maps/place/Law+Office+of+Svetlana+Kaplun,+P.C./data=!4m7!3m6!1s0x89c244851a0e0ecd:0xbd840239a5d720db!8m2!3d40.5879503!4d-73.9485879!16s%2Fg%2F119vdv9jj!19sChIJzQ4OGoVEwokR2yDXpTkChL0",,,,,,,,,,,,
D,Samantha Chorny,new york,SMC Law Firm,,,+1 718-970-1960,https://www.smclawnyc.com?npcmp=dir%3Alocal%3A5309758%3A10013,"113-25 Queens Blvd #102, Forest Hills, NY 11375, United States",https://www.google.com/maps/place/SMC+Law+Firm/data=!4m7!3m6!1s0x89c2597f0319597d:0x78148b87358bc591!8m2!3d40.7176781!4d-73.8349868!16s%2Fg%2F11v02fn00s!19sChIJfVkZA39ZwokRkcWLNYeLFHg,,,,,,,Samantha Chorny,Founder / Managing Partner,,Samantha Chorny,Samantha Chorny,https://www.instagram.com/smc_lawfirm/
D,,new york,"Arevalo Law, PLLC",,,+1 347-509-0013,,"206 E 163rd St, Bronx, NY 10451, United States","https://www.google.com/maps/place/Arevalo+Law,+PLLC/data=!4m7!3m6!1s0x89c2f43252e9b03f:0x6f112bfa02920cd7!8m2!3d40.8279253!4d-73.919987!16s%2Fg%2F11gcf34hgx!19sChIJP7DpUjL0wokR1wySAvorEW8",,,,,,,,,,,,
D,Andreas Vasilatos,new york,Law Offices of Andreas Vasilatos,,,+1 929-416-2565,https://www.vasilaw.com,"36-51 Bell Blvd #202, Bayside, NY 11361, United States",https://www.google.com/maps/place/Law+Offices+of+Andreas+Vasilatos/data=!4m7!3m6!1s0x89c25f3c0ec14923:0xc1a4b19d22d93a8c!8m2!3d40.7667114!4d-73.7724469!16s%2Fg%2F1tdfjm3g!19sChIJI0nBDjxfwokRjDrZIp2xpME,,,,,,,Andreas Vasilatos,Founder / Partner,,Andreas Vasilatos;Alex Thomas,Andreas Vasilatos,
D,Lance Fletcher,new york,The Law Office of Lance Fletcher,info@lawfletcher.com,info@lawfletcher.com,,http://www.lawfletcher.com,"52 Duane St 7th floor, New York, NY 10007, United States",https://www.google.com/maps/place/The+Law+Office+of+Lance+Fletcher/data=!4m7!3m6!1s0x89c25a1858bf530b:0xce8db0cb759489dc!8m2!3d40.7142121!4d-74.0039554!16s%2Fg%2F1tf4fz1q!19sChIJC1O_WBhawokR3ImUdcuwjc4,,,,,,,Lance Fletcher,Owner / Principal Attorney,,Lance Fletcher,Lance Fletcher,info@lawfletcher.com
D,,new york,"Nathan Erlich, P.C.",,,+1 718-793-2553,,"108-18 Queens Blvd, Forest Hills, NY 11375, United States","https://www.google.com/maps/place/Nathan+Erlich,+P.C./data=!4m7!3m6!1s0x89c260992e41626b:0xd74fe7731c2b9d4!8m2!3d40.720903!4d-73.8438311!16s%2Fg%2F1thnpprw!19sChIJa2JBLplgwokR1LnCMXf-dA0",,,,,,,,,,,,
D,Joseph A. O'Shea,new york,The Law Firm Of Joseph A O'Shea,,,+1 718-816-1110,https://www.oshealegal.com,"260 Christopher Ln Ste 201, Staten Island, NY 10314, United States",https://www.google.com/maps/place/The+Law+Firm+Of+Joseph+A+O%27Shea/data=!4m7!3m6!1s0x89c24e71e3008159:0x9b462f16b8115bee!8m2!3d40.6128133!4d-74.1570536!16s%2Fg%2F1tgc0ph4!19sChIJWYEA43FOwokR7lsRuBYvRps,,,,,,,Joseph A. O'Shea,Founder / Principal Attorney,,Joseph A. O'Shea,Joseph A. O'Shea,
D,Michael E. Duffy,new york,"Duffy & Duffy, PLLC",,,+1 347-657-9665,https://www.duffyduffylaw.com/the-bronx-injury/medical-malpractice-lawyer,"388 Canal Pl Studio #404, Bronx, NY 10451, United States","https://www.google.com/maps/place/Duffy+%26+Duffy,+PLLC/data=!4m7!3m6!1s0x89c2f5586f5d8325:0xfff81dc676a0fe16!8m2!3d40.8152923!4d-73.9259596!16s%2Fg%2F11xlts9j5c!19sChIJJYNdb1j1wokRFv6gdsYd-P8",,,,,,,Michael E. Duffy,Managing Partner / General Counsel,,Michael E. Duffy;James R. Duffy;Cliff Argintar,Michael E. Duffy,
D,Bruce Feinstein,new york,Feinstein Bankruptcy Law,,,+1 718-570-8034,http://feinsteinbankruptcylaw.com,"86-66 110th St Ste B, Richmond Hill, NY 11418, United States",https://www.google.com/maps/place/Feinstein+Bankruptcy+Law/data=!4m7!3m6!1s0x89c260ab1af36889:0x2e72adaee2655bca!8m2!3d40.6966617!4d-73.8382796!16s%2Fg%2F1thtf17y!19sChIJiWjzGqtgwokRyltl4q6tci4,,,,,,,Bruce Feinstein,Founder / Principal Attorney,,Bruce Feinstein,Bruce Feinstein,https://www.facebook.com/feinsteinbankruptcylaw/
D,,new york,STRATFORD LAW GROUP PLLC,,,+1 718-715-1600,https://lawstratford.com,"69 Stratford Rd Ste 1B, Brooklyn, NY 11218, United States",https://www.google.com/maps/place/STRATFORD+LAW+GROUP+PLLC/data=!4m7!3m6!1s0x89c25bed289303c5:0x566b00dec216088a!8m2!3d40.6472775!4d-73.9692055!16s%2Fg%2F11vyyk26t8!19sChIJxQOTKO1bwokRiggWwt4Aa1Y,,,,,,,,,,,,
D,Ella Royzman,new york,"Ella Royzman, PLLC",,,+1 718-645-6030,http://www.ellaroyzman.com,"1022 Avenue P, Brooklyn, NY 11223, United States","https://www.google.com/maps/place/Ella+Royzman,+PLLC/data=!4m7!3m6!1s0x89c244f4a012b70b:0x3a6f51f9022b969f!8m2!3d40.6097682!4d-73.962821!16s%2Fg%2F1tf9p512!19sChIJC7cSoPREwokRn5YrAvlRbzo",,,,,,,Ella Royzman,Founder / Principal Attorney,,Ella Royzman,Ella Royzman,
D,William Cafaro,new york,Law Offices of William Cafaro,,,+1 212-583-7400,https://www.cafaroverdicts.com,"108 W 39th St #602, New York, NY 10018, United States",https://www.google.com/maps/place/Law+Offices+of+William+Cafaro/data=!4m7!3m6!1s0x89c258ffdbaecc0d:0x54372aaca0b6099!8m2!3d40.7530243!4d-73.9861723!16s%2Fg%2F1tf8v027!19sChIJDcyu2_9YwokRmWALyqpyQwU,,,,,,,William Cafaro,Founder / Principal Attorney,,William Cafaro;Andrew Buzin,William Cafaro,
D,Andrew G. Finkelstein,new york,"Jacoby & Meyers, LLP",,,+1 929-470-2891,https://www.jmlawyer.com/staten-island-personal-injury-lawyer,"26 Watchogue Rd Ste 1, Staten Island, NY 10314, United States","https://www.google.com/maps/place/Jacoby+%26+Meyers,+LLP/data=!4m7!3m6!1s0x89c24dda276d1fff:0x460670b1df28c46c!8m2!3d40.6128622!4d-74.1320017!16s%2Fg%2F11j2g21lkd!19sChIJ_x9tJ9pNwokRbMQo37FwBkY",,,,,,,Andrew G. Finkelstein,Managing Partner,,Andrew G. Finkelstein,Andrew G. Finkelstein,
D,Jay Meyers,new york,Law Office of Jay Meyers,,,+1 718-273-2525,http://lawofficeofjaymeyers.com,"1688 Victory Blvd, Staten Island, NY 10314, United States",https://www.google.com/maps/place/Law+Office+of+Jay+Meyers/data=!4m7!3m6!1s0x89c24e81171eaa85:0x7d16511348d3b8a6!8m2!3d40.613026!4d-74.120022!16s%2Fg%2F1tfv1gh8!19sChIJhaoeF4FOwokRprjTSBNRFn0,,,,,,,Jay Meyers,Owner / Managing Attorney,,Jay Meyers,Jay Meyers,
D,Barbie Dawn Lieber,new york,"Lieber & Lieber, LLP",,,+1 212-949-5586,https://www.avvo.com/attorneys/10165-ny-barbie-lieber-882846.html,"60 E 42nd St #4600, New York, NY 10165, United States","https://www.google.com/maps/place/Lieber+%26+Lieber,+LLP/data=!4m7!3m6!1s0x89c25901992d3679:0x5f586b3cf5c3c1d8!8m2!3d40.7521961!4d-73.9787133!16s%2Fg%2F1tk8phrr!19sChIJeTYtmQFZwokR2MHD9TxrWF8",,,,,,,Barbie Dawn Lieber,"Partner (name partner, Lieber & Lieber LLP)",,Barbie Dawn Lieber;Bruce J. Lieber,Barbie Dawn Lieber,
D,Arthur Gabriel,new york,Law Office of Gabriel Grajales & Moroff PLLC,,,+1 212-888-4878,https://jobsinjury.com,"1136 Castle Hill Ave, Bronx, NY 10462, United States",https://www.google.com/maps/place/Law+Office+of+Gabriel+Grajales+%26+Moroff+PLLC/data=!4m7!3m6!1s0x89c2f50846abe7cb:0x73582137270a57c!8m2!3d40.8307876!4d-73.8505365!16s%2Fg%2F11vrdrqbbh!19sChIJy-erRgj1wokRfKVwchOCNQc,,,,,,,Arthur Gabriel,Founding Partner,,Arthur Gabriel;Jason Moroff;Jose M. Grajales,Arthur Gabriel,
D,,new york,The Meyers Law Firm,,,+1 212-252-1212,,"30 Vesey St 4th Floor, New York, NY 10007, United States",https://www.google.com/maps/place/The+Meyers+Law+Firm/data=!4m7!3m6!1s0x89c25b808a6c8cd7:0x277fd288b1ef0506!8m2!3d40.7121226!4d-74.0098538!16s%2Fg%2F11j5b6zlsw!19sChIJ14xsioBbwokRBgXvsYjSfyc,,,,,,,,,,,,
D,Robert A. Sgarlato,new york,"Slater, Sgarlato & Cappello, P.C.",,,+1 718-448-6400,http://www.sscpclaw.com,"1298 Victory Blvd, Staten Island, NY 10301, United States","https://www.google.com/maps/place/Slater,+Sgarlato+%26+Cappello,+P.C./data=!4m7!3m6!1s0x89c24e621d24379b:0x46fce474ae8af01d!8m2!3d40.614925!4d-74.106533!16s%2Fg%2F1thx4zgb!19sChIJmzckHWJOwokRHfCKrnTk_EY",,,,,,,Robert A. Sgarlato,Name Partner,,Robert A. Sgarlato;Thomas J. Cappello,Robert A. Sgarlato,
D,Christopher Graham,new york,Law Office of Christopher Graham,,,+1 646-216-8240,http://www.cgrahamlaw.com/contact-us,"157 Columbus Ave 4th floor, New York, NY 10023, United States",https://www.google.com/maps/place/Law+Office+of+Christopher+Graham/data=!4m7!3m6!1s0x89c258f52dcdd9b7:0x529739108f55c981!8m2!3d40.7743146!4d-73.9807967!16s%2Fg%2F11g6_0y7jl!19sChIJt9nNLfVYwokRgclVjxA5l1I,,,,,,,Christopher Graham,Founding Attorney,,Christopher Graham,Christopher Graham,
D,Robert J. Musso,new york,Rosenberg Musso & Weiner L.L.P,,,+1 718-855-6840,https://nybankruptcy.net/main,"26 Court St #2211, Brooklyn, NY 11242, United States",https://www.google.com/maps/place/Rosenberg+Musso+%26+Weiner+L.L.P/data=!4m7!3m6!1s0x89c25a4916262c47:0x8f8a4b8db4f2ed3d!8m2!3d40.69333!4d-73.990949!16s%2Fg%2F1tdn0f8_!19sChIJRywmFklawokRPe3ytI1Lio8,,,,,,,Robert J. Musso,Partner (name partner),,Robert J. Musso;Bruce L. Weiner;Robert Nadel,Robert J. Musso,
D,,new york,Jaime M. Bello - Attorney at Law,,,+1 917-480-6247,,"1-25 16Queens Blvd #12, Kew Gardens, NY 11415, United States",https://www.google.com/maps/place/Jaime+M.+Bello+-+Attorney+at+Law/data=!4m7!3m6!1s0x89c260bd998fdd77:0x38244bf144e531b9!8m2!3d40.7120573!4d-73.8265996!16s%2Fg%2F11bxfzjk24!19sChIJd92Pmb1gwokRuTHlRPFLJDg,,,,,,,,,,,,
